"date","lat","long","hour","temp","humidity","dew","precip","precipprob","windspeed","winddir","conditions"
"2023-05-20",153.02,-27.46,23,57.5,45.48,36.6,0,0,3.2,249,"Clear"
"2023-05-20",144.96,-37.81,0,49.4,88.23,46,0,0,3.8,320,"Partially cloudy"
"2023-05-20",144.96,-37.81,1,49.5,84.51,45,0,0,3.6,295,"Partially cloudy"
"2023-05-20",144.96,-37.81,2,49.4,83.73,44.6,0,0,4.6,343,"Partially cloudy"
"2023-05-20",144.96,-37.81,3,47,93.36,45.1,0,0,3.7,322,"Overcast"
"2023-05-20",144.96,-37.81,4,48.6,81.61,43.3,0,0,5.5,349,"Overcast"
"2023-05-20",144.96,-37.81,5,48.8,79.9,42.9,0,0,5.5,350,"Overcast"
"2023-05-20",144.96,-37.81,6,48.9,79.76,42.9,0,0,6.5,358,"Overcast"
"2023-05-20",144.96,-37.81,7,49.3,80.45,43.5,0,0,6.5,319,"Overcast"
"2023-05-20",144.96,-37.81,8,48.8,82.28,43.6,0,0,5.5,357,"Overcast"
"2023-05-20",144.96,-37.81,9,48.9,88.39,45.6,0.009,100,4.3,235,"Rain, Overcast"
"2023-05-20",144.96,-37.81,10,50.3,87.82,46.9,0,0,4.7,332,"Overcast"
"2023-05-20",144.96,-37.81,11,52.2,79.87,46.2,0,0,5.6,357,"Partially cloudy"
"2023-05-20",144.96,-37.81,12,55.4,69.41,45.5,0,0,6.5,302,"Partially cloudy"
"2023-05-20",144.96,-37.81,13,57.1,64.62,45.3,0,0,7,271,"Overcast"
"2023-05-20",144.96,-37.81,14,58.1,61.51,44.9,0,0,6.7,255,"Overcast"
"2023-05-20",144.96,-37.81,15,57.1,60.04,43.4,0.016,100,7.3,236,"Rain, Overcast"
"2023-05-20",144.96,-37.81,16,57,57.28,42,0,0,6.6,285,"Partially cloudy"
"2023-05-20",144.96,-37.81,17,54.8,63.53,42.7,0,0,6.8,276,"Partially cloudy"
"2023-05-20",144.96,-37.81,18,54.4,67.46,43.9,0,0,6,307,"Overcast"
"2023-05-20",144.96,-37.81,19,54,69.58,44.3,0,0,8,321,"Partially cloudy"
"2023-05-20",144.96,-37.81,20,54.2,67.19,43.5,0,0,6.5,318,"Overcast"
"2023-05-20",144.96,-37.81,21,54.1,64.68,42.5,0.001,100,6.5,310,"Rain, Overcast"
"2023-05-20",144.96,-37.81,22,54.3,60.33,40.8,0,0,6.7,301,"Overcast"
"2023-05-20",144.96,-37.81,23,54.1,63.12,41.9,0,0,7.9,317,"Overcast"
"2023-05-21",144.96,-37.81,0,54.1,67.38,43.5,0,0,8.8,313,"Overcast"
"2023-05-21",144.96,-37.81,1,52.2,84.93,47.8,0,0,10.1,312,"Overcast"
"2023-05-21",144.96,-37.81,2,52.8,86.87,49,0,0,7.1,299,"Overcast"
"2023-05-21",144.96,-37.81,3,52.8,93.42,51,0.036,100,7.5,277,"Rain, Overcast"
"2023-05-21",144.96,-37.81,4,53.7,89.59,50.7,0,0,7.6,278,"Overcast"
"2023-05-21",144.96,-37.81,5,54.1,87.3,50.4,0,0,8.2,278,"Overcast"
"2023-05-21",144.96,-37.81,6,53.5,85.85,49.4,0,0,7.3,276,"Partially cloudy"
"2023-05-21",144.96,-37.81,7,53.7,83.77,48.9,0,0,6.9,266,"Overcast"
"2023-05-21",144.96,-37.81,8,52.3,94.62,50.8,0,0,8.4,240,"Overcast"
"2023-05-21",144.96,-37.81,9,52.4,95.89,51.3,0.007,100,6.7,247,"Rain, Overcast"
"2023-05-21",144.96,-37.81,10,53.3,88.7,50,0,0,6.1,246,"Overcast"
"2023-05-21",144.96,-37.81,11,55,78.04,48.3,0,0,6.8,227,"Partially cloudy"
"2023-05-21",144.96,-37.81,12,56.1,69.36,46.2,0,0,10.7,196,"Partially cloudy"
"2023-05-21",144.96,-37.81,13,57.3,63.13,44.8,0,0,10.5,195,"Overcast"
"2023-05-21",144.96,-37.81,14,57.3,61.33,44.1,0,0,10.3,192,"Overcast"
"2023-05-21",144.96,-37.81,15,56.5,60.76,43.1,0.007,100,11,193,"Rain, Overcast"
"2023-05-21",144.96,-37.81,16,56.6,58.02,42,0,0,8.2,185,"Clear"
"2023-05-21",144.96,-37.81,17,55.2,60.55,41.8,0,0,8.3,195,"Clear"
"2023-05-21",144.96,-37.81,18,53.6,66.59,42.8,0,0,4.9,186,"Overcast"
"2023-05-21",144.96,-37.81,19,53.8,69.01,43.9,0,0,3.4,214,"Clear"
"2023-05-21",144.96,-37.81,20,53.3,66.1,42.2,0,0,5.5,267,"Clear"
"2023-05-21",144.96,-37.81,21,51.9,68.84,42,0,0,5.5,272,"Clear"
"2023-05-21",144.96,-37.81,22,50.3,72.11,41.6,0,0,4.8,256,"Clear"
"2023-05-21",144.96,-37.81,23,51.5,69.95,42,0,0,3.9,237,"Clear"
"2023-05-21",144.96,-37.81,0,54.1,67.38,43.5,0,0,8.8,313,"Overcast"
"2023-05-21",144.96,-37.81,1,52.2,84.93,47.8,0,0,10.1,312,"Overcast"
"2023-05-21",144.96,-37.81,2,52.8,86.87,49,0,0,7.1,299,"Overcast"
"2023-05-21",144.96,-37.81,3,52.8,93.42,51,0.036,100,7.5,277,"Rain, Overcast"
"2023-05-21",144.96,-37.81,4,53.7,89.59,50.7,0,0,7.6,278,"Overcast"
"2023-05-21",144.96,-37.81,5,54.1,87.3,50.4,0,0,8.2,278,"Overcast"
"2023-05-21",144.96,-37.81,6,53.5,85.85,49.4,0,0,7.3,276,"Partially cloudy"
"2023-05-21",144.96,-37.81,7,53.7,83.77,48.9,0,0,6.9,266,"Overcast"
"2023-05-21",144.96,-37.81,8,52.3,94.62,50.8,0,0,8.4,240,"Overcast"
"2023-05-21",144.96,-37.81,9,52.4,95.89,51.3,0.007,100,6.7,247,"Rain, Overcast"
"2023-05-21",144.96,-37.81,10,53.3,88.7,50,0,0,6.1,246,"Overcast"
"2023-05-21",144.96,-37.81,11,55,78.04,48.3,0,0,6.8,227,"Partially cloudy"
"2023-05-21",144.96,-37.81,12,56.1,69.36,46.2,0,0,10.7,196,"Partially cloudy"
"2023-05-21",144.96,-37.81,13,57.3,63.13,44.8,0,0,10.5,195,"Overcast"
"2023-05-21",144.96,-37.81,14,57.3,61.33,44.1,0,0,10.3,192,"Overcast"
"2023-05-21",144.96,-37.81,15,56.5,60.76,43.1,0.007,100,11,193,"Rain, Overcast"
"2023-05-21",144.96,-37.81,16,56.6,58.02,42,0,0,8.2,185,"Clear"
"2023-05-21",144.96,-37.81,17,55.2,60.55,41.8,0,0,8.3,195,"Clear"
"2023-05-21",144.96,-37.81,18,53.6,66.59,42.8,0,0,4.9,186,"Overcast"
"2023-05-21",144.96,-37.81,19,53.8,69.01,43.9,0,0,3.4,214,"Clear"
"2023-05-21",144.96,-37.81,20,53.3,66.1,42.2,0,0,5.5,267,"Clear"
"2023-05-21",144.96,-37.81,21,51.9,68.84,42,0,0,5.5,272,"Clear"
"2023-05-21",144.96,-37.81,22,50.3,72.11,41.6,0,0,4.8,256,"Clear"
"2023-05-21",144.96,-37.81,23,51.5,69.95,42,0,0,3.9,237,"Clear"
"2023-05-21",151.21,-33.87,0,52.7,70.11,43.2,0,0,4.6,308,"Clear"
"2023-05-21",151.21,-33.87,1,52,70.23,42.6,0,0,3.8,310,"Clear"
"2023-05-21",151.21,-33.87,2,51.3,72.11,42.7,0,0,4.6,312,"Clear"
"2023-05-21",151.21,-33.87,3,50.7,72.87,42.3,0,0,4.7,1,"Clear"
"2023-05-21",151.21,-33.87,4,50.1,74.32,42.3,0,0,4.1,276,"Clear"
"2023-05-21",151.21,-33.87,5,51,78.02,44.4,0,0,5.9,332,"Partially cloudy"
"2023-05-21",151.21,-33.87,6,54.2,59.76,40.5,0,0,11.3,305,"Overcast"
"2023-05-21",151.21,-33.87,7,54.9,55.29,39.2,0,0,9.7,296,"Overcast"
"2023-05-21",151.21,-33.87,8,55.8,54.78,39.8,0,0,9.9,302,"Partially cloudy"
"2023-05-21",151.21,-33.87,9,58.3,52.63,41.1,0,0,13,289,"Partially cloudy"
"2023-05-21",151.21,-33.87,10,61.4,48.19,41.7,0,0,17.3,275,"Partially cloudy"
"2023-05-21",151.21,-33.87,11,64.1,45.08,42.4,0,0,19.4,264,"Clear"
"2023-05-21",151.21,-33.87,12,66.1,44.19,43.7,0,0,18.7,259,"Clear"
"2023-05-21",151.21,-33.87,13,65.9,42.62,42.5,0,0,19.8,247,"Clear"
"2023-05-21",151.21,-33.87,14,65.5,41.75,41.6,0,0,25.6,245,"Clear"
"2023-05-21",151.21,-33.87,15,64.8,46.12,43.6,0,0,23.4,249,"Partially cloudy"
"2023-05-21",151.21,-33.87,16,62.9,46.7,42.2,0,0,20,247,"Clear"
"2023-05-21",151.21,-33.87,17,60.9,49.4,41.8,0,0,15.1,247,"Partially cloudy"
"2023-05-21",151.21,-33.87,18,60.1,51.06,41.9,0,0,10.5,234,"Overcast"
"2023-05-21",151.21,-33.87,19,58.1,55.04,42,0,0,8.8,236,"Partially cloudy"
"2023-05-21",151.21,-33.87,20,57.2,57.95,42.5,0,0,6.7,231,"Partially cloudy"
"2023-05-21",151.21,-33.87,21,56.2,61.1,43,0,0,7.5,223,"Partially cloudy"
"2023-05-21",151.21,-33.87,22,55.7,62.21,42.9,0,0,8.9,242,"Clear"
"2023-05-21",151.21,-33.87,23,55,64.8,43.4,0,0,8.9,261,"Clear"
"2023-05-26",151.21,-33.87,0,64.9,32.61,34.8,0,0,8.2,356,"Overcast"
"2023-05-26",151.21,-33.87,1,64.4,33.4,35,0,0,11,356,"Overcast"
"2023-05-26",151.21,-33.87,2,63.8,32.96,34.1,0,0,10.4,351,"Overcast"
"2023-05-26",151.21,-33.87,3,62.4,35.52,34.8,0,0,10.6,3,"Overcast"
"2023-05-26",151.21,-33.87,4,62.7,34.24,34.1,0,0,8.1,334,"Partially cloudy"
"2023-05-26",151.21,-33.87,5,62.1,33.94,33.4,0,0,8.8,328,"Clear"
"2023-05-26",151.21,-33.87,6,59.1,39.38,34.4,0,0,8,218,"Clear"
"2023-05-26",151.21,-33.87,7,58.5,46.07,37.8,0,0,3.5,182,"Overcast"
"2023-05-26",151.21,-33.87,8,59.5,55.77,43.7,0,0,3.4,253,"Overcast"
"2023-05-26",151.21,-33.87,9,62.9,62.01,49.7,0,0,17.4,200,"Overcast"
"2023-05-26",151.21,-33.87,10,62.4,73.43,53.8,0,0,19.6,166,"Overcast"
"2023-05-26",151.21,-33.87,11,61.2,74.55,53.1,0,0,20.8,161,"Overcast"
"2023-05-26",151.21,-33.87,12,61.6,66.36,50.3,0,0,20.2,175,"Overcast"
"2023-05-26",151.21,-33.87,13,58.9,73.05,50.3,0,0,19.9,197,"Overcast"
"2023-05-26",151.21,-33.87,14,58.8,61.35,45.5,0,0,19.3,200,"Overcast"
"2023-05-26",151.21,-33.87,15,58.8,57.72,43.9,0,0,15.9,203,"Overcast"
"2023-05-26",151.21,-33.87,16,58.2,59.58,44.2,0,0,12.3,208,"Overcast"
"2023-05-26",151.21,-33.87,17,57.4,59.65,43.5,0,0,11,230,"Overcast"
"2023-05-26",151.21,-33.87,18,55.8,57.55,41.1,0,0,10.3,241,"Partially cloudy"
"2023-05-26",151.21,-33.87,19,54.5,59.07,40.5,0,0,8.9,255,"Partially cloudy"
"2023-05-26",151.21,-33.87,20,53,60.43,39.7,0,0,8,249,"Clear"
"2023-05-26",151.21,-33.87,21,51.3,63.63,39.4,0,0,6.7,243,"Clear"
"2023-05-26",151.21,-33.87,22,50.3,65.95,39.4,0,0,7.8,255,"Clear"
"2023-05-26",151.21,-33.87,23,49.5,66.3,38.7,0,0,8.5,250,"Clear"
"2023-05-27",144.96,-37.81,0,51.1,87.79,47.6,0,0,5.9,317,"Overcast"
"2023-05-27",144.96,-37.81,1,51,84.88,46.6,0,0,1.2,328,"Overcast"
"2023-05-27",144.96,-37.81,2,50.9,81.22,45.3,0,0,8.2,317,"Overcast"
"2023-05-27",144.96,-37.81,3,49.7,89.7,46.8,0.014,100,6.2,327,"Rain, Overcast"
"2023-05-27",144.96,-37.81,4,49.6,87.29,46,0,0,5,331,"Overcast"
"2023-05-27",144.96,-37.81,5,49.9,81.26,44.4,0,0,4.7,351,"Overcast"
"2023-05-27",144.96,-37.81,6,50,79.24,43.8,0,0,5.3,360,"Overcast"
"2023-05-27",144.96,-37.81,7,50.1,78.16,43.5,0,0,6.4,359,"Overcast"
"2023-05-27",144.96,-37.81,8,51.2,72.28,42.6,0,0,7.5,350,"Overcast"
"2023-05-27",144.96,-37.81,9,52.2,71.03,43.1,0.001,100,7.5,359,"Rain, Overcast"
"2023-05-27",144.96,-37.81,10,54.4,62.74,42,0,0,6.3,344,"Overcast"
"2023-05-27",144.96,-37.81,11,58,51.75,40.3,0,0,7.9,319,"Overcast"
"2023-05-27",144.96,-37.81,12,58.3,48.69,39.1,0,0,10.5,307,"Partially cloudy"
"2023-05-27",144.96,-37.81,13,58.8,46.67,38.4,0,0,7.1,287,"Clear"
"2023-05-27",144.96,-37.81,14,58,49.53,39.2,0,0,10.6,315,"Clear"
"2023-05-27",144.96,-37.81,15,57.9,47.9,38.3,0,0,7.6,294,"Overcast"
"2023-05-27",144.96,-37.81,16,57.3,48.86,38.3,0,0,6.4,323,"Partially cloudy"
"2023-05-27",144.96,-37.81,17,56.3,51.53,38.7,0,0,9.7,350,"Partially cloudy"
"2023-05-27",144.96,-37.81,18,55.3,53.7,38.8,0,0,8.2,352,"Partially cloudy"
"2023-05-27",144.96,-37.81,19,54.2,56.71,39.1,0,0,9.3,1,"Overcast"
"2023-05-27",144.96,-37.81,20,53.8,59.68,40.1,0,0,10.5,1,"Overcast"
"2023-05-27",144.96,-37.81,21,54.1,58.42,39.8,0,0,9.1,352,"Overcast"
"2023-05-27",144.96,-37.81,22,54.2,59.73,40.5,0,0,9.8,344,"Overcast"
"2023-05-27",144.96,-37.81,23,53.7,61.84,41,0,0,9.8,357,"Partially cloudy"
"2023-05-27",144.96,-37.81,0,51.1,87.79,47.6,0,0,5.9,317,"Overcast"
"2023-05-27",144.96,-37.81,1,51,84.88,46.6,0,0,1.2,328,"Overcast"
"2023-05-27",144.96,-37.81,2,50.9,81.22,45.3,0,0,8.2,317,"Overcast"
"2023-05-27",144.96,-37.81,3,49.7,89.7,46.8,0.014,100,6.2,327,"Rain, Overcast"
"2023-05-27",144.96,-37.81,4,49.6,87.29,46,0,0,5,331,"Overcast"
"2023-05-27",144.96,-37.81,5,49.9,81.26,44.4,0,0,4.7,351,"Overcast"
"2023-05-27",144.96,-37.81,6,50,79.24,43.8,0,0,5.3,360,"Overcast"
"2023-05-27",144.96,-37.81,7,50.1,78.16,43.5,0,0,6.4,359,"Overcast"
"2023-05-27",144.96,-37.81,8,51.2,72.28,42.6,0,0,7.5,350,"Overcast"
"2023-05-27",144.96,-37.81,9,52.2,71.03,43.1,0.001,100,7.5,359,"Rain, Overcast"
"2023-05-27",144.96,-37.81,10,54.4,62.74,42,0,0,6.3,344,"Overcast"
"2023-05-27",144.96,-37.81,11,58,51.75,40.3,0,0,7.9,319,"Overcast"
"2023-05-27",144.96,-37.81,12,58.3,48.69,39.1,0,0,10.5,307,"Partially cloudy"
"2023-05-27",144.96,-37.81,13,58.8,46.67,38.4,0,0,7.1,287,"Clear"
"2023-05-27",144.96,-37.81,14,58,49.53,39.2,0,0,10.6,315,"Clear"
"2023-05-27",144.96,-37.81,15,57.9,47.9,38.3,0,0,7.6,294,"Overcast"
"2023-05-27",144.96,-37.81,16,57.3,48.86,38.3,0,0,6.4,323,"Partially cloudy"
"2023-05-27",144.96,-37.81,17,56.3,51.53,38.7,0,0,9.7,350,"Partially cloudy"
"2023-05-27",144.96,-37.81,18,55.3,53.7,38.8,0,0,8.2,352,"Partially cloudy"
"2023-05-27",144.96,-37.81,19,54.2,56.71,39.1,0,0,9.3,1,"Overcast"
"2023-05-27",144.96,-37.81,20,53.8,59.68,40.1,0,0,10.5,1,"Overcast"
"2023-05-27",144.96,-37.81,21,54.1,58.42,39.8,0,0,9.1,352,"Overcast"
"2023-05-27",144.96,-37.81,22,54.2,59.73,40.5,0,0,9.8,344,"Overcast"
"2023-05-27",144.96,-37.81,23,53.7,61.84,41,0,0,9.8,357,"Partially cloudy"
"2023-05-27",144.96,-37.81,0,51.1,87.79,47.6,0,0,5.9,317,"Overcast"
"2023-05-27",144.96,-37.81,1,51,84.88,46.6,0,0,1.2,328,"Overcast"
"2023-05-27",144.96,-37.81,2,50.9,81.22,45.3,0,0,8.2,317,"Overcast"
"2023-05-27",144.96,-37.81,3,49.7,89.7,46.8,0.014,100,6.2,327,"Rain, Overcast"
"2023-05-27",144.96,-37.81,4,49.6,87.29,46,0,0,5,331,"Overcast"
"2023-05-27",144.96,-37.81,5,49.9,81.26,44.4,0,0,4.7,351,"Overcast"
"2023-05-27",144.96,-37.81,6,50,79.24,43.8,0,0,5.3,360,"Overcast"
"2023-05-27",144.96,-37.81,7,50.1,78.16,43.5,0,0,6.4,359,"Overcast"
"2023-05-27",144.96,-37.81,8,51.2,72.28,42.6,0,0,7.5,350,"Overcast"
"2023-05-27",144.96,-37.81,9,52.2,71.03,43.1,0.001,100,7.5,359,"Rain, Overcast"
"2023-05-27",144.96,-37.81,10,54.4,62.74,42,0,0,6.3,344,"Overcast"
"2023-05-27",144.96,-37.81,11,58,51.75,40.3,0,0,7.9,319,"Overcast"
"2023-05-27",144.96,-37.81,12,58.3,48.69,39.1,0,0,10.5,307,"Partially cloudy"
"2023-05-27",144.96,-37.81,13,58.8,46.67,38.4,0,0,7.1,287,"Clear"
"2023-05-27",144.96,-37.81,14,58,49.53,39.2,0,0,10.6,315,"Clear"
"2023-05-27",144.96,-37.81,15,57.9,47.9,38.3,0,0,7.6,294,"Overcast"
"2023-05-27",144.96,-37.81,16,57.3,48.86,38.3,0,0,6.4,323,"Partially cloudy"
"2023-05-27",144.96,-37.81,17,56.3,51.53,38.7,0,0,9.7,350,"Partially cloudy"
"2023-05-27",144.96,-37.81,18,55.3,53.7,38.8,0,0,8.2,352,"Partially cloudy"
"2023-05-27",144.96,-37.81,19,54.2,56.71,39.1,0,0,9.3,1,"Overcast"
"2023-05-27",144.96,-37.81,20,53.8,59.68,40.1,0,0,10.5,1,"Overcast"
"2023-05-27",144.96,-37.81,21,54.1,58.42,39.8,0,0,9.1,352,"Overcast"
"2023-05-27",144.96,-37.81,22,54.2,59.73,40.5,0,0,9.8,344,"Overcast"
"2023-05-27",144.96,-37.81,23,53.7,61.84,41,0,0,9.8,357,"Partially cloudy"
"2023-05-27",153.02,-27.46,0,57.8,53.33,40.9,0,0,4,265,"Clear"
"2023-05-27",153.02,-27.46,1,56.8,55.58,41.1,0,0,6.4,251,"Clear"
"2023-05-27",153.02,-27.46,2,55,59.78,41.2,0,0,4.4,241,"Clear"
"2023-05-27",153.02,-27.46,3,54.4,61,41.2,0,0,4.5,233,"Clear"
"2023-05-27",153.02,-27.46,4,52.4,65.24,41.1,0,0,3.4,228,"Clear"
"2023-05-27",153.02,-27.46,5,52.3,66.31,41.4,0,0,2.7,219,"Clear"
"2023-05-27",153.02,-27.46,6,50.3,69.73,40.8,0,0,1.9,239,"Clear"
"2023-05-27",153.02,-27.46,7,52.1,68.31,42,0,0,4,220,"Clear"
"2023-05-27",153.02,-27.46,8,58,57.92,43.2,0,0,4.2,220,"Clear"
"2023-05-27",153.02,-27.46,9,63.4,47.9,43.3,0,0,9.1,247,"Clear"
"2023-05-27",153.02,-27.46,10,64.8,46.84,44,0,0,8.8,239,"Clear"
"2023-05-27",153.02,-27.46,11,66.7,44.85,44.6,0,0,8.2,239,"Clear"
"2023-05-27",153.02,-27.46,12,69.1,42.34,45.3,0,0,6.8,239,"Clear"
"2023-05-27",153.02,-27.46,13,70.8,41.72,46.4,0,0,6.6,237,"Clear"
"2023-05-27",153.02,-27.46,14,71.6,39.08,45.4,0,0,5.9,262,"Clear"
"2023-05-27",153.02,-27.46,15,72.2,37.4,44.8,0,0,3.7,261,"Clear"
"2023-05-27",153.02,-27.46,16,70.7,40.58,45.5,0,0,4,310,"Clear"
"2023-05-27",153.02,-27.46,17,66.9,47.95,46.6,0,0,2.8,321,"Clear"
"2023-05-27",153.02,-27.46,18,62.5,68.13,51.9,0,0,2,57,"Clear"
"2023-05-27",153.02,-27.46,19,59.1,78.03,52.3,0,0,0.9,77,"Clear"
"2023-05-27",153.02,-27.46,20,57.1,86.08,53,0,0,0.8,53,"Clear"
"2023-05-27",153.02,-27.46,21,56.2,88.31,52.8,0,0,1.1,231,"Clear"
"2023-05-27",153.02,-27.46,22,54.7,88.3,51.3,0,0,1,223,"Clear"
"2023-05-27",153.02,-27.46,23,53,89.9,50.1,0,0,1.1,253,"Clear"
"2023-05-27",122.25,-18,0,71.2,47.65,50.3,0,0,11.4,140,"Overcast"
"2023-05-27",122.25,-18,1,70.1,51.46,51.4,0,0,9.2,140,"Partially cloudy"
"2023-05-27",122.25,-18,2,66,53.14,48.5,0,0,5.8,110,"Partially cloudy"
"2023-05-27",122.25,-18,3,59.1,67.37,48.3,0,0,5.8,90,"Clear"
"2023-05-27",122.25,-18,4,59.3,62.56,46.5,0,0,5.8,100,"Clear"
"2023-05-27",122.25,-18,5,65.8,56.03,49.6,0,0,8.1,120,"Partially cloudy"
"2023-05-27",122.25,-18,6,64.2,55.26,47.8,0,0,8.1,120,"Clear"
"2023-05-27",122.25,-18,7,65.8,56.23,49.8,0,0,6.9,130,"Overcast"
"2023-05-27",122.25,-18,8,68.3,48.68,48.2,0,0,8.1,130,"Overcast"
"2023-05-27",122.25,-18,9,71.6,49.83,51.9,0,0,6.9,130,"Overcast"
"2023-05-27",122.25,-18,10,78.4,36.36,49.6,0,0,15,90,"Partially cloudy"
"2023-05-27",122.25,-18,11,82,32.87,50,0,0,13.9,80,"Partially cloudy"
"2023-05-27",122.25,-18,12,83.8,32.93,51.6,0,0,12.8,80,"Partially cloudy"
"2023-05-27",122.25,-18,13,86.1,33.06,53.7,0,0,10.3,80,"Overcast"
"2023-05-27",122.25,-18,14,86.1,30.95,51.9,0,0,9.2,80,"Overcast"
"2023-05-27",122.25,-18,15,86.1,32.52,53.2,0,0,8.1,110,"Partially cloudy"
"2023-05-27",122.25,-18,16,85.8,33.56,53.9,0,0,5.8,90,"Partially cloudy"
"2023-05-27",122.25,-18,17,82.5,44.4,58.6,0,0,0,0,"Partially cloudy"
"2023-05-27",122.25,-18,18,75,53.55,57,0,0,2.2,180,"Clear"
"2023-05-27",122.25,-18,19,69.9,63.27,56.8,0,0,0,0,"Overcast"
"2023-05-27",122.25,-18,20,75,56.58,58.6,0,0,8.1,180,"Overcast"
"2023-05-27",122.25,-18,21,73.2,56.52,56.8,0,0,5.8,120,"Overcast"
"2023-05-27",122.25,-18,22,73,56.67,56.8,0,0,8.1,140,"Overcast"
"2023-05-27",122.25,-18,23,69.8,53.33,52.1,0,0,6.9,110,"Overcast"
"2023-05-28",144.96,-37.81,0,53.8,65.37,42.4,0,0,10.5,352,"Overcast"
"2023-05-28",144.96,-37.81,1,53.2,69.7,43.6,0,0,10.6,353,"Overcast"
"2023-05-28",144.96,-37.81,2,51.6,83.88,46.9,0,0,10.5,1,"Overcast"
"2023-05-28",144.96,-37.81,3,51.8,85.08,47.4,0.014,100,8.7,2,"Rain, Overcast"
"2023-05-28",144.96,-37.81,4,51.7,87.14,48,0,0,9.4,12,"Overcast"
"2023-05-28",144.96,-37.81,5,51.6,90.3,48.8,0,0,9.5,13,"Overcast"
"2023-05-28",144.96,-37.81,6,51.6,92.66,49.5,0,0,8.3,13,"Overcast"
"2023-05-28",144.96,-37.81,7,51.7,92.42,49.6,0,0,8.6,3,"Overcast"
"2023-05-28",144.96,-37.81,8,51.7,93.22,49.8,0,0,8.4,11,"Overcast"
"2023-05-28",144.96,-37.81,9,52.1,93.58,50.4,0.051,100,9.4,3,"Rain, Overcast"
"2023-05-28",144.96,-37.81,10,53,92.23,50.8,0,0,8.2,1,"Overcast"
"2023-05-28",144.96,-37.81,11,54,93.09,52,0,0,7.3,343,"Overcast"
"2023-05-28",144.96,-37.81,12,54.8,92.02,52.6,0,0,6.9,350,"Overcast"
"2023-05-28",144.96,-37.81,13,58.7,82.85,53.5,0,0,7,334,"Partially cloudy"
"2023-05-28",144.96,-37.81,14,59.9,67.65,49.2,0,0,5.5,296,"Partially cloudy"
"2023-05-28",144.96,-37.81,15,56.8,81.22,51.1,0.073,100,5.3,229,"Rain, Overcast"
"2023-05-28",144.96,-37.81,16,56.4,88.29,53,0,0,4.8,212,"Partially cloudy"
"2023-05-28",144.96,-37.81,17,53.3,96.25,52.3,0,0,6.5,263,"Clear"
"2023-05-28",144.96,-37.81,18,53.4,90.96,50.9,0,0,4.8,313,"Partially cloudy"
"2023-05-28",144.96,-37.81,19,52.8,85.44,48.5,0,0,6.8,338,"Clear"
"2023-05-28",144.96,-37.81,20,52.7,83.17,47.8,0,0,4.8,341,"Clear"
"2023-05-28",144.96,-37.81,21,51.4,86.99,47.7,0.142,100,4.9,339,"Rain, Partially cloudy"
"2023-05-28",144.96,-37.81,22,52.4,83.45,47.5,0,0,5.7,333,"Overcast"
"2023-05-28",144.96,-37.81,23,51.6,87.29,47.9,0,0,2.3,298,"Overcast"
"2023-05-28",144.96,-37.81,0,53.8,65.37,42.4,0,0,10.5,352,"Overcast"
"2023-05-28",144.96,-37.81,1,53.2,69.7,43.6,0,0,10.6,353,"Overcast"
"2023-05-28",144.96,-37.81,2,51.6,83.88,46.9,0,0,10.5,1,"Overcast"
"2023-05-28",144.96,-37.81,3,51.8,85.08,47.4,0.014,100,8.7,2,"Rain, Overcast"
"2023-05-28",144.96,-37.81,4,51.7,87.14,48,0,0,9.4,12,"Overcast"
"2023-05-28",144.96,-37.81,5,51.6,90.3,48.8,0,0,9.5,13,"Overcast"
"2023-05-28",144.96,-37.81,6,51.6,92.66,49.5,0,0,8.3,13,"Overcast"
"2023-05-28",144.96,-37.81,7,51.7,92.42,49.6,0,0,8.6,3,"Overcast"
"2023-05-28",144.96,-37.81,8,51.7,93.22,49.8,0,0,8.4,11,"Overcast"
"2023-05-28",144.96,-37.81,9,52.1,93.58,50.4,0.051,100,9.4,3,"Rain, Overcast"
"2023-05-28",144.96,-37.81,10,53,92.23,50.8,0,0,8.2,1,"Overcast"
"2023-05-28",144.96,-37.81,11,54,93.09,52,0,0,7.3,343,"Overcast"
"2023-05-28",144.96,-37.81,12,54.8,92.02,52.6,0,0,6.9,350,"Overcast"
"2023-05-28",144.96,-37.81,13,58.7,82.85,53.5,0,0,7,334,"Partially cloudy"
"2023-05-28",144.96,-37.81,14,59.9,67.65,49.2,0,0,5.5,296,"Partially cloudy"
"2023-05-28",144.96,-37.81,15,56.8,81.22,51.1,0.073,100,5.3,229,"Rain, Overcast"
"2023-05-28",144.96,-37.81,16,56.4,88.29,53,0,0,4.8,212,"Partially cloudy"
"2023-05-28",144.96,-37.81,17,53.3,96.25,52.3,0,0,6.5,263,"Clear"
"2023-05-28",144.96,-37.81,18,53.4,90.96,50.9,0,0,4.8,313,"Partially cloudy"
"2023-05-28",144.96,-37.81,19,52.8,85.44,48.5,0,0,6.8,338,"Clear"
"2023-05-28",144.96,-37.81,20,52.7,83.17,47.8,0,0,4.8,341,"Clear"
"2023-05-28",144.96,-37.81,21,51.4,86.99,47.7,0.142,100,4.9,339,"Rain, Partially cloudy"
"2023-05-28",144.96,-37.81,22,52.4,83.45,47.5,0,0,5.7,333,"Overcast"
"2023-05-28",144.96,-37.81,23,51.6,87.29,47.9,0,0,2.3,298,"Overcast"
"2023-05-28",138.6,-34.93,0,54.8,88.42,51.4,0,0,14.5,311,"Overcast"
