home_team,away_team,totals_quantile,sides_quantile,Kick.Off,Venue,Home.Score,Away.Score,Home.Goals,Home.Behinds,Away.Goals,Away.Behinds,Home.Odds,Away.Odds,Bookmakers.Surveyed,Home.Odds.Open,Home.Odds.Min,Home.Odds.Max,Home.Odds.Close,Away.Odds.Open,Away.Odds.Min,Away.Odds.Max,Away.Odds.Close,Home.Line.Open,Home.Line.Min,Home.Line.Max,Home.Line.Close,Away.Line.Open,Away.Line.Min,Away.Line.Max,Away.Line.Close,Home.Line.Odds.Open,Home.Line.Odds.Min,Home.Line.Odds.Max,Home.Line.Odds.Close,Away.Line.Odds.Open,Away.Line.Odds.Min,Away.Line.Odds.Max,Away.Line.Odds.Close,Total.Score.Open,Total.Score.Min,Total.Score.Max,Total.Score.Close,Total.Score.Over.Open,Total.Score.Over.Min,Total.Score.Over.Max,Total.Score.Over.Close,Total.Score.Under.Open,Total.Score.Under.Min,Total.Score.Under.Max,Total.Score.Under.Close,Notes,totals,,
Sydney,Richmond,162.33222,3.240433457,19:50,SCG,106,100,16,10,15,10,1.63,2.2,16,1.52,1.52,1.68,1.68,2.55,2.2,2.55,2.25,-11.5,-12.5,-6.5,-7.5,11.5,6.5,12.5,7.5,1.91,1.95,1.91,1.95,1.91,1.91,1.87,1.87,169.5,167.5,169.5,167.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,206,38,45
Brisbane,GWS Giants,159.7248235,7.555740654,13:45,Gabba,110,96,16,14,15,6,1.14,5.23,16,1.15,1.12,1.19,1.13,5.5,4.8,6.75,6.5,-32.5,-37.5,-29.5,-37.5,32.5,29.5,37.5,37.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,175.5,175.5,181.5,179.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91,,206,under,
Brisbane,GWS Giants,167.0148867,14.85967671,13:45,Gabba,110,96,16,14,15,6,1.14,5.23,16,1.15,1.12,1.19,1.13,5.5,4.8,6.75,6.5,-32.5,-37.5,-29.5,-37.5,32.5,29.5,37.5,37.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,175.5,175.5,181.5,179.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91,,206,38,46
Geelong,Adelaide,151.8742154,-9.466520163,13:45,GMHBA Stadium,97,55,15,7,7,13,1.1,6.44,16,1.11,1.07,1.11,1.11,6.5,6.5,8.5,7.25,-37.5,-44.5,-37.5,-39.5,37.5,37.5,44.5,39.5,1.91,1.91,1.91,1.95,1.91,1.91,1.91,1.87,160.5,160.5,162.5,162.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,152,under,
Geelong,Adelaide,159.3218553,-2.082899717,13:45,GMHBA Stadium,97,55,15,7,7,13,1.1,6.44,16,1.11,1.07,1.11,1.11,6.5,6.5,8.5,7.25,-37.5,-44.5,-37.5,-39.5,37.5,37.5,44.5,39.5,1.91,1.91,1.91,1.95,1.91,1.91,1.91,1.87,160.5,160.5,162.5,162.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,152,39,46
Melbourne,Fremantle,159.3529978,-16.32682416,16:35,MCG,56,94,7,14,14,10,1.2,4.3,16,1.28,1.18,1.28,1.22,3.75,3.75,5,4.5,-22.5,-30.5,-22.5,-27.5,22.5,22.5,30.5,27.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,151.5,149.5,152.5,149.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91,,150,over,
Melbourne,Fremantle,167.2813371,-8.406454965,16:35,MCG,56,94,7,14,14,10,1.2,4.3,16,1.28,1.18,1.28,1.22,3.75,3.75,5,4.5,-22.5,-30.5,-22.5,-27.5,22.5,22.5,30.5,27.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,151.5,149.5,152.5,149.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91,,150,39,47
West Coast,Western Bulldogs,148.5189477,-23.49902754,17:30,Optus Stadium,60,161,9,6,25,11,7.33,1.08,16,5.75,5.75,8,8,1.14,1.08,1.14,1.1,33.5,33.5,42.5,41.5,-33.5,-42.5,-33.5,-41.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,165.5,163.5,165.5,163.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,221,under,
West Coast,Western Bulldogs,156.247127,-15.67769815,17:30,Optus Stadium,60,161,9,6,25,11,7.33,1.08,16,5.75,5.75,8,8,1.14,1.08,1.14,1.1,33.5,33.5,42.5,41.5,-33.5,-42.5,-33.5,-41.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,165.5,163.5,165.5,163.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,221,39,48
Gold Coast,Hawthorn,134.5664601,-2.745208077,19:10,TIO Stadium,121,54,18,13,7,12,1.75,2,16,1.62,1.58,1.87,1.8,2.3,1.95,2.4,2.02,-8.5,-8.5,-1.5,-2.5,8.5,1.5,8.5,2.5,1.91,1.87,1.95,1.91,1.91,1.87,1.95,1.91,162.5,160.5,163.5,163.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,175,under,
Gold Coast,Hawthorn,141.3341154,3.949702743,19:10,TIO Stadium,121,54,18,13,7,12,1.75,2,16,1.62,1.58,1.87,1.8,2.3,1.95,2.4,2.02,-8.5,-8.5,-1.5,-2.5,8.5,1.5,8.5,2.5,1.91,1.87,1.95,1.91,1.91,1.87,1.95,1.91,162.5,160.5,163.5,163.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,175,39,49
St Kilda,North Melbourne,132.6534674,-13.66595687,13:10,Marvel Stadium,103,50,16,7,7,8,1.09,6.7,15,1.06,1.06,1.11,1.11,9.5,7.25,9.5,7.25,-46.5,-46.5,-40.5,-40.5,46.5,40.5,46.5,40.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,168.5,168.5,169.5,169.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,153,under,
St Kilda,North Melbourne,139.45422,-6.900666868,13:10,Marvel Stadium,103,50,16,7,7,8,1.09,6.7,15,1.06,1.06,1.11,1.11,9.5,7.25,9.5,7.25,-46.5,-46.5,-40.5,-40.5,46.5,40.5,46.5,40.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,168.5,168.5,169.5,169.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,153,40,49
Collingwood,Carlton,145.8669683,6.557628618,15:20,MCG,79,75,11,13,11,9,2.18,1.64,16,3.1,2.18,3.85,2.18,1.38,1.27,1.72,1.72,17.5,5.5,23.5,5.5,-17.5,-23.5,-5.5,-5.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,172.5,171.5,173.5,171.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,154,under,
Collingwood,Carlton,152.9774081,13.72821521,15:20,MCG,79,75,11,13,11,9,2.18,1.64,16,3.1,2.18,3.85,2.18,1.38,1.27,1.72,1.72,17.5,5.5,23.5,5.5,-17.5,-23.5,-5.5,-5.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,172.5,171.5,173.5,171.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,154,41,49
Port Adelaide,Essendon,151.5410462,-5.814473759,16:10,Adelaide Oval,66,50,9,12,6,14,1.12,5.83,16,1.15,1.12,1.15,1.13,5.5,5.5,6.75,6.5,-32.5,-37.5,-32.5,-37.5,32.5,32.5,37.5,37.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,149.5,142.5,149.5,149.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,116,over,
Port Adelaide,Essendon,158.8417023,1.444645914,16:10,Adelaide Oval,66,50,9,12,6,14,1.12,5.83,16,1.15,1.12,1.15,1.13,5.5,5.5,6.75,6.5,-32.5,-37.5,-32.5,-37.5,32.5,32.5,37.5,37.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,149.5,142.5,149.5,149.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,116,41,50
Western Bulldogs,Geelong,164.4858653,-10.16471112,19:50,Marvel Stadium,70,83,10,10,12,11,1.75,2.01,16,2.02,1.65,2.02,1.8,1.8,1.8,2.25,2.02,2.5,-5.5,2.5,-4.5,-2.5,-2.5,5.5,4.5,1.91,1.82,1.91,1.95,1.91,1.91,2,1.87,168.5,166.5,168.5,166.5,2,1.91,2,1.91,1.82,1.91,1.91,1.91,,153,no bet,
Western Bulldogs,Geelong,172.6036754,-2.28814726,19:50,Marvel Stadium,70,83,10,10,12,11,1.75,2.01,16,2.02,1.65,2.02,1.8,1.8,1.8,2.25,2.02,2.5,-5.5,2.5,-4.5,-2.5,-2.5,5.5,4.5,1.91,1.82,1.91,1.95,1.91,1.91,2,1.87,168.5,166.5,168.5,166.5,2,1.91,2,1.91,1.82,1.91,1.91,1.91,,153,41,50
Adelaide,West Coast,136.5753649,6.030978917,13:05,Adelaide Oval,88,57,13,10,8,9,1.09,6.66,16,1.21,1.1,1.22,1.1,4.5,4.35,7,7,-27.5,-39.5,-26.5,-39.5,27.5,26.5,39.5,39.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,148.5,144.5,148.5,148.5,1.95,1.91,1.95,1.87,1.87,1.87,1.95,1.95,,145,under,
Adelaide,West Coast,143.1628425,12.61972991,13:05,Adelaide Oval,88,57,13,10,8,9,1.09,6.66,16,1.21,1.1,1.22,1.1,4.5,4.35,7,7,-27.5,-39.5,-26.5,-39.5,27.5,26.5,39.5,39.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,148.5,144.5,148.5,148.5,1.95,1.91,1.95,1.87,1.87,1.87,1.95,1.95,,145,42,50
Gold Coast,North Melbourne,130.1148606,4.410188898,16:05,TIO Stadium,109,47,15,19,7,5,1.08,7.11,16,1.18,1.07,1.18,1.1,5,5,8.5,7,-30.5,-44.5,-30.5,-39.5,30.5,30.5,44.5,39.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,163.5,163.5,165.5,163.5,1.91,1.87,1.91,1.91,1.91,1.91,1.91,1.91,,156,under,
Gold Coast,North Melbourne,136.452398,10.72590517,16:05,TIO Stadium,109,47,15,19,7,5,1.08,7.11,16,1.18,1.07,1.18,1.1,5,5,8.5,7,-30.5,-44.5,-30.5,-39.5,30.5,30.5,44.5,39.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,163.5,163.5,165.5,163.5,1.91,1.87,1.91,1.91,1.91,1.91,1.91,1.91,,156,43,50
Melbourne,Sydney,163.549804,4.053089537,19:25,MCG,61,73,9,7,10,13,1.23,3.87,16,1.28,1.21,1.3,1.23,3.75,3.6,4.5,4.2,-22.5,-27.5,-21.5,-23.5,22.5,21.5,27.5,23.5,1.91,1.91,1.91,1.95,1.91,1.91,1.91,1.87,152.5,152.5,155.5,155.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,,134,over,
Melbourne,Sydney,171.137067,11.71470882,19:25,MCG,61,73,9,7,10,13,1.23,3.87,16,1.28,1.21,1.3,1.23,3.75,3.6,4.5,4.2,-22.5,-27.5,-21.5,-23.5,22.5,21.5,27.5,23.5,1.91,1.91,1.91,1.95,1.91,1.91,1.91,1.87,152.5,152.5,155.5,155.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,,134,43,51
Hawthorn,Collingwood,135.8595509,-1.598633422,14:10,MCG,68,72,10,8,10,12,2.49,1.51,16,2.18,2.18,2.8,2.45,1.7,1.44,1.7,1.58,5.5,5.5,14.5,8.5,-5.5,-14.5,-5.5,-8.5,1.91,1.91,1.91,1.95,1.91,1.91,1.91,1.87,170.5,166.5,170.5,167.5,1.91,1.89,1.91,1.91,1.91,1.89,1.91,1.91,,140,under,
Hawthorn,Collingwood,142.7660112,5.128583657,14:10,MCG,68,72,10,8,10,12,2.49,1.51,16,2.18,2.18,2.8,2.45,1.7,1.44,1.7,1.58,5.5,5.5,14.5,8.5,-5.5,-14.5,-5.5,-8.5,1.91,1.91,1.91,1.95,1.91,1.91,1.91,1.87,170.5,166.5,170.5,167.5,1.91,1.89,1.91,1.91,1.91,1.89,1.91,1.91,,140,44,51
Fremantle,Brisbane,159.7843565,8.609654716,15:20,Optus Stadium,99,85,15,9,13,7,2.06,1.72,16,1.8,1.68,2.18,2.18,2.02,1.72,2.2,1.72,-2.5,-5.5,4.5,4.5,2.5,-4.5,5.5,-4.5,1.91,1.87,1.95,1.95,1.91,1.87,1.95,1.87,162.5,158.5,162.5,158.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,,184,no bet,
Fremantle,Brisbane,167.0453605,15.90865188,15:20,Optus Stadium,99,85,15,9,13,7,2.06,1.72,16,1.8,1.68,2.18,2.18,2.02,1.72,2.2,1.72,-2.5,-5.5,4.5,4.5,2.5,-4.5,5.5,-4.5,1.91,1.87,1.95,1.95,1.91,1.87,1.95,1.87,162.5,158.5,162.5,158.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,,184,44,51
Richmond,Port Adelaide,149.1857664,-4.199392771,19:20,MCG,77,65,11,11,10,5,1.49,2.52,16,1.35,1.35,1.56,1.56,3.25,2.5,3.25,2.5,-18.5,-18.5,-10.5,-10.5,18.5,10.5,18.5,10.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,160.5,155.5,160.5,155.5,1.89,1.95,1.89,1.95,1.89,1.87,1.89,1.87,,142,under,
Richmond,Port Adelaide,156.3756166,3.028497409,19:20,MCG,77,65,11,11,10,5,1.49,2.52,16,1.35,1.35,1.56,1.56,3.25,2.5,3.25,2.5,-18.5,-18.5,-10.5,-10.5,18.5,10.5,18.5,10.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,160.5,155.5,160.5,155.5,1.89,1.95,1.89,1.95,1.89,1.87,1.89,1.87,,142,45,51
Essendon,Carlton,147.1133727,0.001335914,19:50,MCG,54,80,7,12,12,8,2.95,1.37,16,5,3,5,3.1,1.18,1.18,1.4,1.4,30.5,16.5,30.5,16.5,-30.5,-30.5,-16.5,-16.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,166.5,162.5,166.5,162.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,134,under,
Essendon,Carlton,154.1145641,7.161018807,19:50,MCG,54,80,7,12,12,8,2.95,1.37,16,5,3,5,3.1,1.18,1.18,1.4,1.4,30.5,16.5,30.5,16.5,-30.5,-30.5,-16.5,-16.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,166.5,162.5,166.5,162.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,134,46,51
Fremantle,Hawthorn,141.264025,4.608517121,14:10,Optus Stadium,95,82,14,11,12,10,1.11,6.11,16,1.17,1.1,1.18,1.12,5.25,5,7.25,6.75,-31.5,-39.5,-30.5,-36.5,31.5,30.5,39.5,36.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,155.5,153.5,156.5,156.5,1.89,1.95,1.91,1.91,1.89,1.85,1.91,1.91,,177,under,
Fremantle,Hawthorn,147.9769909,11.22669499,14:10,Optus Stadium,95,82,14,11,12,10,1.11,6.11,16,1.17,1.1,1.18,1.12,5.25,5,7.25,6.75,-31.5,-39.5,-30.5,-36.5,31.5,30.5,39.5,36.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,155.5,153.5,156.5,156.5,1.89,1.95,1.91,1.91,1.89,1.85,1.91,1.91,,177,46,52
Brisbane,St Kilda,156.1230019,12.14090286,19:25,Gabba,78,57,10,18,8,9,1.26,3.5,15,1.4,1.3,1.42,1.3,3,2.9,3.7,3.7,-16.5,-20.5,-15.5,-20.5,16.5,15.5,20.5,20.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,174.5,169.5,174.5,171.5,1.89,1.89,1.89,1.85,1.89,1.89,1.89,1.97,,135,under,
Brisbane,St Kilda,163.0946584,19.21724986,19:25,Gabba,78,57,10,18,8,9,1.26,3.5,15,1.4,1.3,1.42,1.3,3,2.9,3.7,3.7,-16.5,-20.5,-15.5,-20.5,16.5,15.5,20.5,20.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,174.5,169.5,174.5,171.5,1.89,1.89,1.89,1.85,1.89,1.89,1.89,1.97,,135,47,52
North Melbourne,GWS Giants,132.6462627,8.497170081,15:20,Marvel Stadium,53,102,7,11,15,12,5.13,1.15,16,6,5,7,5,1.13,1.1,1.19,1.19,35.5,32.5,39.5,33.5,-35.5,-39.5,-32.5,-33.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,169.5,165.5,170.5,169.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,155,under,
North Melbourne,GWS Giants,138.8371852,14.59149762,15:20,Marvel Stadium,53,102,7,11,15,12,5.13,1.15,16,6,5,7,5,1.13,1.1,1.19,1.19,35.5,32.5,39.5,33.5,-35.5,-39.5,-32.5,-33.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,169.5,165.5,170.5,169.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,155,48,52
Collingwood,Melbourne,153.7604026,-19.96414301,15:20,MCG,82,56,12,10,8,8,2.87,1.4,16,4.5,2.75,4.5,3,1.21,1.21,1.45,1.42,27.5,14.5,27.5,16.5,-27.5,-27.5,-14.5,-16.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,160.5,159.5,161.5,160.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,138,no bet,
Collingwood,Melbourne,161.3924108,-12.21026599,15:20,MCG,82,56,12,10,8,8,2.87,1.4,16,4.5,2.75,4.5,3,1.21,1.21,1.45,1.42,27.5,14.5,27.5,16.5,-27.5,-27.5,-14.5,-16.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,160.5,159.5,161.5,160.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,138,48,52
Richmond,Carlton,149.982767,-3.651290101,19:20,MCG,81,66,11,15,9,12,1.65,2.17,16,1.85,1.65,1.85,1.65,1.97,1.97,2.3,2.3,-1.5,-7.5,-1.5,-7.5,1.5,1.5,7.5,7.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,158.5,155.5,160.5,160.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,147,under,
Richmond,Carlton,157.1287843,3.562199064,19:20,MCG,81,66,11,15,9,12,1.65,2.17,16,1.85,1.65,1.85,1.65,1.97,1.97,2.3,2.3,-1.5,-7.5,-1.5,-7.5,1.5,1.5,7.5,7.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,158.5,155.5,160.5,160.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,147,49,52
St Kilda,Essendon,141.9792914,-1.279726623,19:50,Marvel Stadium,72,107,11,6,15,17,1.24,3.81,15,1.27,1.23,1.28,1.27,3.85,3.75,4.2,4,-23.5,-25.5,-22.5,-24.5,23.5,22.5,25.5,24.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,166.5,163.5,166.5,163.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,179,under,
St Kilda,Essendon,149.000671,5.624667971,19:50,Marvel Stadium,72,107,11,6,15,17,1.24,3.81,15,1.27,1.23,1.28,1.27,3.85,3.75,4.2,4,-23.5,-25.5,-22.5,-24.5,23.5,22.5,25.5,24.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,166.5,163.5,166.5,163.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,179,49,53
Port Adelaide,Sydney,149.5221417,-5.658604203,13:05,Adelaide Oval,82,59,12,10,8,11,2.19,1.64,16,1.97,1.95,2.35,2.3,1.85,1.63,1.87,1.65,1.5,1.5,7.5,7.5,-1.5,-7.5,-1.5,-7.5,1.91,1.87,1.95,1.91,1.91,1.87,1.95,1.91,161.5,159.5,162.5,162.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,141,under,
Port Adelaide,Sydney,156.6653728,1.423674129,13:05,Adelaide Oval,82,59,12,10,8,11,2.19,1.64,16,1.97,1.95,2.35,2.3,1.85,1.63,1.87,1.65,1.5,1.5,7.5,7.5,-1.5,-7.5,-1.5,-7.5,1.91,1.87,1.95,1.91,1.91,1.87,1.95,1.91,161.5,159.5,162.5,162.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,141,50,53
West Coast,Geelong,137.7019676,12.63588385,14:35,Optus Stadium,63,81,9,9,12,9,7.7,1.08,16,9.5,6.5,10,9,1.06,1.05,1.13,1.08,46.5,36.5,48.5,40.5,-46.5,-48.5,-36.5,-40.5,1.91,1.87,1.91,1.91,1.91,1.91,1.95,1.91,151.5,141.5,154.5,154.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,144,under,
West Coast,Geelong,144.3953859,19.39311544,14:35,Optus Stadium,63,81,9,9,12,9,7.7,1.08,16,9.5,6.5,10,9,1.06,1.05,1.13,1.08,46.5,36.5,48.5,40.5,-46.5,-48.5,-36.5,-40.5,1.91,1.87,1.91,1.91,1.91,1.91,1.95,1.91,151.5,141.5,154.5,154.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,144,51,53
GWS Giants,Western Bulldogs,154.4343592,-13.66125966,19:25,Giants Stadium,105,125,16,9,19,11,2.31,1.58,16,1.97,1.8,2.35,2.35,1.85,1.63,2.02,1.63,1.5,-2.5,6.5,6.5,-1.5,-6.5,2.5,-6.5,1.91,1.91,1.95,1.91,1.91,1.87,1.91,1.91,166.5,161.5,166.5,161.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,230,under,
GWS Giants,Western Bulldogs,162.1230464,-6.117141102,19:25,Giants Stadium,105,125,16,9,19,11,2.31,1.58,16,1.97,1.8,2.35,2.35,1.85,1.63,2.02,1.63,1.5,-2.5,6.5,6.5,-1.5,-6.5,2.5,-6.5,1.91,1.91,1.95,1.91,1.91,1.87,1.91,1.91,166.5,161.5,166.5,161.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,230,51,54
Gold Coast,Adelaide,138.573061,-0.319002773,15:20,Metricon Stadium,116,73,18,8,10,13,1.24,3.86,16,1.19,1.18,1.24,1.24,4.8,4.25,5,4.25,-29.5,-30.5,-24.5,-25.5,29.5,24.5,30.5,25.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,167.5,162.5,167.5,162.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91,,189,under,
Gold Coast,Adelaide,145.3133225,6.469247944,15:20,Metricon Stadium,116,73,18,8,10,13,1.24,3.86,16,1.19,1.18,1.24,1.24,4.8,4.25,5,4.25,-29.5,-30.5,-24.5,-25.5,29.5,24.5,30.5,25.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,167.5,162.5,167.5,162.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91,,189,51,55
Melbourne,Brisbane,165.0623674,-1.759743139,19:20,MCG,117,53,16,21,7,11,1.56,2.35,16,1.68,1.56,1.75,1.56,2.2,2.1,2.5,2.5,-6.5,-10.5,-4.5,-10.5,6.5,4.5,10.5,10.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,162.5,158.5,164.5,158.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,170,over,
Melbourne,Brisbane,172.7076647,5.928391307,19:20,MCG,117,53,16,21,7,11,1.56,2.35,16,1.68,1.56,1.75,1.56,2.2,2.1,2.5,2.5,-6.5,-10.5,-4.5,-10.5,6.5,4.5,10.5,10.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,162.5,158.5,164.5,158.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,170,52,55
Western Bulldogs,Hawthorn,148.3743051,-21.4714681,19:00,Marvel Stadium,125,83,19,11,12,11,1.29,3.44,16,1.54,1.28,1.54,1.28,2.5,2.5,3.85,3.85,-10.5,-19.5,-10.5,-19.5,10.5,10.5,19.5,19.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,174.5,174.5,179.5,179.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,208,under,
Western Bulldogs,Hawthorn,155.8364945,-13.97200453,19:00,Marvel Stadium,125,83,19,11,12,11,1.29,3.44,16,1.54,1.28,1.54,1.28,2.5,2.5,3.85,3.85,-10.5,-19.5,-10.5,-19.5,10.5,10.5,19.5,19.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,174.5,174.5,179.5,179.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,208,52,56
West Coast,Essendon,133.9632919,9.106864386,18:40,Optus Stadium,107,97,16,11,14,13,2.56,1.48,16,2.7,2.6,3.1,2.68,1.47,1.38,1.5,1.5,13.5,12.5,17.5,13.5,-13.5,-17.5,-12.5,-13.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,166.5,160.5,166.5,160.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,204,under,
West Coast,Essendon,140.7176117,15.81785456,18:40,Optus Stadium,107,97,16,11,14,13,2.56,1.48,16,2.7,2.6,3.1,2.68,1.47,1.38,1.5,1.5,13.5,12.5,17.5,13.5,-13.5,-17.5,-12.5,-13.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,166.5,160.5,166.5,160.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,204,52,57
Carlton,Fremantle,147.4630408,-0.868047376,13:45,Marvel Stadium,81,50,12,9,7,8,2.13,1.67,16,1.97,1.95,2.22,2.18,1.85,1.7,1.87,1.72,1.5,1.5,5.5,4.5,-1.5,-5.5,-1.5,-4.5,1.91,1.87,1.91,1.91,1.91,1.91,1.95,1.91,162.5,162.5,163.5,162.5,1.89,1.89,1.91,2,1.89,1.82,1.91,1.82,,131,under,
Carlton,Fremantle,154.4081376,6.088299347,13:45,Marvel Stadium,81,50,12,9,7,8,2.13,1.67,16,1.97,1.95,2.22,2.18,1.85,1.7,1.87,1.72,1.5,1.5,5.5,4.5,-1.5,-5.5,-1.5,-4.5,1.91,1.87,1.91,1.91,1.91,1.91,1.95,1.91,162.5,162.5,163.5,162.5,1.89,1.89,1.91,2,1.89,1.82,1.91,1.82,,131,53,57
Geelong,Richmond,152.6146413,-1.869214185,16:35,MCG,89,86,13,11,13,8,1.77,2,16,2.02,1.83,2.05,1.83,1.8,1.78,2.02,2.02,2.5,-1.5,3.5,-1.5,-2.5,-3.5,1.5,1.5,1.91,1.89,1.91,1.89,1.91,1.91,1.93,1.93,167.5,165.5,167.5,165.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,175,under,
Geelong,Richmond,159.7837542,5.36547406,16:35,MCG,89,86,13,11,13,8,1.77,2,16,2.02,1.83,2.05,1.83,1.8,1.78,2.02,2.02,2.5,-1.5,3.5,-1.5,-2.5,-3.5,1.5,1.5,1.91,1.89,1.91,1.89,1.91,1.91,1.93,1.93,167.5,165.5,167.5,165.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,175,53,58
Sydney,St Kilda,145.4917016,-9.065908646,19:25,SCG,83,32,12,11,4,8,1.37,2.94,15,1.58,1.38,1.58,1.38,2.4,2.4,3.2,3.2,-9.5,-17.5,-9.5,-16.5,9.5,9.5,17.5,16.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,166.5,161.5,166.5,161.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,,115,under,
