"match_id","points_per_kick","home_ground","temp","humidity","dew","precip","precipprob","windspeed","winddir","conditions"
15131,3.06896551724138,"Adelaide Oval",53.6,67.3,43,0,0,317,317,"Partially cloudy"
15132,3.61538461538462,"Carrara Stadium",69.4,72.84,60.4,0,0,20,20,"Partially cloudy"
15133,3.34615384615385,"Sydney Showground Stadium",58.7,49.2,39.7,0,0,8,8,"Partially cloudy"
15134,3.34545454545455,"Melbourne Cricket Ground",44.5,81.69,39.2,0,0,48,48,"Overcast"
15135,3.33928571428571,"Melbourne Cricket Ground",52,50.07,33.9,0,0,1,1,"Clear"
15136,3.41463414634146,"Docklands Stadium",51.9,54.64,36,0,0,360,360,"Partially cloudy"
15137,2.80487804878049,"Perth Stadium",87.4,10.29,24.9,0,0,0,0,"Overcast"
15138,2.83636363636364,"Adelaide Oval",52.3,61.87,39.6,0,0,33,33,"Clear"
15139,3.73015873015873,"Docklands Stadium",52.9,51.34,35.4,0,0,1,1,"Partially cloudy"
15140,3.47619047619048,"Melbourne Cricket Ground",52.9,52.84,36.1,0,0,2,2,"Partially cloudy"
15141,3.22,"Docklands Stadium",53.1,55.97,37.8,0,0,1,1,"Overcast"
15142,3.25,"Sydney Cricket Ground",57.8,43.39,35.6,0,0,3,3,"Clear"
15143,3.58536585365854,"Perth Stadium",77.3,65.18,64.7,0,0,250,250,"Clear"
15144,2.66666666666667,"Melbourne Cricket Ground",55.2,62.28,42.6,0,0,349,349,"Overcast"
15145,3.46,"Melbourne Cricket Ground",53.4,84.16,48.8,0.124,0.124,222,222,"Rain, Overcast"
15146,3.60377358490566,"The Gabba",72.1,32.32,40.9,0,0,320,320,"Partially cloudy"
15147,2.74468085106383,"Melbourne Cricket Ground",49.8,76.64,42.7,0,0,2,2,"Clear"
15148,2.97916666666667,"Docklands Stadium",61.9,39.47,36.9,0,0,352,352,"Clear"
15149,3.2962962962963,"Sydney Showground Stadium",68.7,21.38,27.6,0,0,326,326,"Clear"
15150,2.83333333333333,"Adelaide Oval",53.8,89.05,50.6,0,0,286,286,"Partially cloudy"
15151,3.30188679245283,"Docklands Stadium",58.5,53,41.4,0,0,1,1,"Clear"
15152,3.3125,"Carrara Stadium",61,81.46,55.3,0,0,100,100,"Clear"
15153,3.33846153846154,"Docklands Stadium",61.8,43.95,39.7,0,0,316,316,"Overcast"
15154,3.92307692307692,"Melbourne Cricket Ground",63.3,34.99,35.2,0.001,0.001,282,282,"Rain, Partially cloudy"
15155,3.30434782608696,"Perth Stadium",84,34.98,53.4,0,0,160,160,"Clear"
15156,3.05555555555556,"Kardinia Park",49.5,78.57,43.1,0,0,9,9,"Overcast"
15157,3.65116279069767,"Sydney Showground Stadium",67.7,26.72,32.3,0,0,319,319,"Clear"
15158,2.82142857142857,"Docklands Stadium",56.2,53.75,39.7,0,0,349,349,"Partially cloudy"
15159,3.25862068965517,"The Gabba",72.9,23.89,33.8,0,0,270,270,"Clear"
15160,2.81034482758621,"Docklands Stadium",52.1,66.65,41.4,0,0,8,8,"Partially cloudy"
15161,3.53488372093023,"Perth Stadium",78.6,19.9,34.1,0,0,230,230,"Overcast"
15162,3.59259259259259,"Docklands Stadium",47.1,87,43.4,0,0,313,313,"Partially cloudy"
15163,2.7962962962963,"Melbourne Cricket Ground",52.8,55.38,37.3,0.067,0.067,337,337,"Rain, Overcast"
15164,2.83606557377049,"Adelaide Oval",48.8,73.03,40.5,0,0,277,277,"Partially cloudy"
15165,3.01923076923077,"Docklands Stadium",55.7,63.04,43.3,0,0,350,350,"Partially cloudy"
15166,3.70833333333333,"Sydney Cricket Ground",64.5,36.14,37,0,0,290,290,"Overcast"
15167,3.13636363636364,"Kardinia Park",61.6,45.71,40.4,0,0,283,283,"Partially cloudy"
15168,3.85964912280702,"The Gabba",72.4,60.59,58,0,0,9,9,"Clear"
15169,3.41379310344828,"Docklands Stadium",54.6,85.69,50.4,0,0,254,254,"Partially cloudy"
15170,3.6734693877551,"Perth Stadium",82.2,42.25,57,0,0,260,260,"Clear"
15171,3.11538461538462,"Melbourne Cricket Ground",61.9,49.2,42.6,0,0,343,343,"Clear"
15172,4.25,"Melbourne Cricket Ground",63.3,47.41,42.9,0,0,359,359,"Overcast"
15173,3.26,"Adelaide Oval",67.2,32.52,36.7,0,0,329,329,"Clear"
15174,3.15686274509804,"Adelaide Oval",49.3,76.08,42.1,0,0,226,226,"Partially cloudy"
15175,3.25490196078431,"Docklands Stadium",50.7,66.17,39.8,0,0,189,189,"Partially cloudy"
15176,3.175,"Melbourne Cricket Ground",51.4,69.45,41.7,0,0,225,225,"Partially cloudy"
15177,3.11111111111111,"Sydney Showground Stadium",57.3,51.84,39.7,0,0,201,201,"Partially cloudy"
15178,3.73684210526316,"Docklands Stadium",48.6,62.46,36.4,0,0,181,181,"Overcast"
15179,3.13333333333333,"Carrara Stadium",59.2,19.65,17.7,0,0,240,240,"Clear"
15180,3.78,"Melbourne Cricket Ground",54.2,48.29,35,0,0,45,45,"Clear"
15181,3.61818181818182,"Docklands Stadium",55.2,48.33,36,0,0,0,0,"Rain, Partially cloudy"
15182,4.25,"Perth Stadium",83.8,51.29,64,0,0,260,260,"Partially cloudy"
15183,3.66,"Melbourne Cricket Ground",55.7,51.1,37.9,0,0,321,321,"Overcast"
15184,3.34615384615385,"Melbourne Cricket Ground",57.2,50.9,39.2,0,0,300,300,"Overcast"
15185,3.25396825396825,"The Gabba",69.9,45.44,47.9,0,0,124,124,"Clear"
15186,3.50909090909091,"Sydney Cricket Ground",64.1,47.96,44,0,0,53,53,"Clear"
15187,3.18,"Kardinia Park",56.1,55.72,40.5,0,0,341,341,"Overcast"
15188,3.55813953488372,"Adelaide Oval",49,83.93,44.4,0,0,3,3,"Partially cloudy"
15189,3.84,"Docklands Stadium",47.8,65.78,37,0,0,196,196,"Partially cloudy"
15190,3.94117647058824,"Melbourne Cricket Ground",49.9,54.25,34,0.013,0.013,190,190,"Rain, Partially cloudy"
15191,3.42857142857143,"Perth Stadium",96.9,9.58,30.3,0,0,40,40,"Partially cloudy"
15192,2.72340425531915,"Adelaide Oval",51.7,87.86,48.2,0,0,253,253,"Partially cloudy"
15193,2.46153846153846,"Kardinia Park",49.6,75.61,42.2,0,0,252,252,"Partially cloudy"
15194,3.59183673469388,"Sydney Cricket Ground",61.2,43.61,38.9,0,0,146,146,"Clear"
15195,2.75,"Adelaide Oval",47.8,76.47,40.7,0,0,156,156,"Clear"
15196,3.11627906976744,"Kardinia Park",55.1,78.1,48.4,0,0,318,318,"Partially cloudy"
15197,3.8695652173913,"Sydney Showground Stadium",57.1,65.83,45.8,0,0,182,182,"Partially cloudy"
15198,3.49152542372881,"Adelaide Oval",68.1,46.21,46.7,0,0,152,152,"Partially cloudy"
15199,2.81034482758621,"Melbourne Cricket Ground",84.6,26.68,46.6,0,0,322,322,"Clear"
15200,3.42553191489362,"Adelaide Oval",59.3,56.39,43.8,0,0,258,258,"Clear"
15201,3.33333333333333,"Melbourne Cricket Ground",76.9,35.27,47.4,0,0,132,132,"Clear"
15202,2.96774193548387,"Docklands Stadium",81.1,30.56,47.2,0,0,9,9,"Clear"
15203,3.62745098039216,"Docklands Stadium",68.6,86.1,64.3,0,0,0,0,"Rain, Overcast"
15204,3.57446808510638,"Adelaide Oval",84.3,39.77,57.2,0,0,280,280,"Overcast"
15205,3.40425531914894,"Melbourne Cricket Ground",70.9,73.39,62,0,0,14,14,"Partially cloudy"
15206,2.04545454545455,"Carrara Stadium",76.9,65.33,64.4,0,0,78,78,"Partially cloudy"
15207,3.14035087719298,"Sydney Showground Stadium",86.9,38.39,58.5,0,0,343,343,"Overcast"
15208,3.24137931034483,"Melbourne Cricket Ground",74.2,41.9,49.6,0,0,286,286,"Partially cloudy"
15209,3.92156862745098,"Perth Stadium",91.4,75.11,82.4,0,0,290,290,"Clear"
15210,3.58181818181818,"Adelaide Oval",65.7,61.51,52.1,0,0,210,210,"Partially cloudy"
15211,2.69387755102041,"Docklands Stadium",70.6,57.6,54.9,0,0,181,181,"Clear"
15212,3.375,"Docklands Stadium",67.1,53.38,49.6,0,0,279,279,"Partially cloudy"
15213,3.53061224489796,"Melbourne Cricket Ground",72.2,46.91,50.8,0,0,208,208,"Partially cloudy"
15214,2.98245614035088,"The Gabba",76.4,72.08,66.8,0,0,112,112,"Partially cloudy"
15215,3.59259259259259,"Perth Stadium",89.4,62.32,74.8,0,0,300,300,"Overcast"
15216,3.08474576271186,"Docklands Stadium",80.6,30.65,46.8,0,0,337,337,"Partially cloudy"
15217,3.07547169811321,"Sydney Cricket Ground",82.7,57.32,66.1,0,0,38,38,"Partially cloudy"
15218,3.75409836065574,"Kardinia Park",69.3,45.98,47.6,0,0,194,194,"Partially cloudy"
15219,3.82608695652174,"Docklands Stadium",63.5,62.43,50.5,0,0,170,170,"Overcast"
15220,3.35714285714286,"Adelaide Oval",82.1,26.04,43.9,0,0,303,303,"Clear"
15221,3.88679245283019,"Melbourne Cricket Ground",69.8,45.38,47.7,0,0,203,203,"Partially cloudy"
15222,2.74576271186441,"Carrara Stadium",78.9,57.2,62.5,0,0,120,120,"Partially cloudy"
15223,2.8,"Docklands Stadium",62.1,63.6,49.6,0,0,180,180,"Clear"
15224,3.47169811320755,"Sydney Cricket Ground",76.5,70.9,66.3,0,0,37,37,"Clear"
15225,3.40740740740741,"Melbourne Cricket Ground",81.8,25.88,43.4,0,0,359,359,"Clear"
15226,3.17543859649123,"Docklands Stadium",84.4,22.9,42.5,0,0,341,341,"Partially cloudy"
15227,3.24528301886792,"Perth Stadium",91,63.26,76.8,0,0,290,290,"Clear"
15228,3.70454545454545,"Adelaide Oval",59.1,79.19,52.7,0,0,261,261,"Partially cloudy"
15229,2.71739130434783,"Sydney Showground Stadium",85.9,30.6,51.4,0,0,319,319,"Overcast"
15230,3,"Melbourne Cricket Ground",51.8,81.4,46.3,0,0,342,342,"Partially cloudy"
15231,3,"Docklands Stadium",57.2,62.65,44.6,0,0,278,278,"Partially cloudy"
15232,3.46341463414634,"Docklands Stadium",55.3,62.81,42.9,0,0,308,308,"Partially cloudy"
15233,3.88,"Perth Stadium",92.4,53.44,73,0,0,160,160,"Clear"
15234,3.46296296296296,"Docklands Stadium",64.9,63.86,52.4,0,0,306,306,"Partially cloudy"
15235,3.40425531914894,"Melbourne Cricket Ground",62.2,80.29,56.1,0.066,0.066,303,303,"Rain, Overcast"
15236,2.9622641509434,"Kardinia Park",62.7,76.72,55.3,0,0,305,305,"Partially cloudy"
15237,3.16326530612245,"Sydney Cricket Ground",68.1,90.2,65.1,0,0,170,170,"Partially cloudy"
15238,2.74509803921569,"Docklands Stadium",69.5,48.92,49.4,0,0,9,9,"Clear"
15239,2.5,"Docklands Stadium",63.7,75.55,55.8,0,0,189,189,"Clear"
15240,2.93333333333333,"Adelaide Oval",66.9,65.84,55.1,0,0,130,130,"Clear"
15241,2.9811320754717,"Perth Stadium",85.3,76.93,77.3,0,0,289,289,"Clear"
15242,3.6304347826087,"Docklands Stadium",69.3,61.58,55.5,0,0,210,210,"Partially cloudy"
15243,2.82352941176471,"The Gabba",75.1,58.23,59.4,0,0,150,150,"Partially cloudy"
15244,3.01960784313725,"Melbourne Cricket Ground",67.5,71.2,57.9,0,0,14,14,"Partially cloudy"
15245,2.92156862745098,"Melbourne Cricket Ground",67.8,60.1,53.4,0,0,198,198,"Partially cloudy"
15246,2.78,"Docklands Stadium",59.2,71.06,49.9,0,0,160,160,"Overcast"
15247,3.02,"Kardinia Park",63.4,60.48,49.5,0,0,202,202,"Clear"
15248,3.5,"Docklands Stadium",62.1,64.48,50,0,0,208,208,"Clear"
15249,2.33333333333333,"Sydney Showground Stadium",64.8,74.66,56.6,0,0,186,186,"Partially cloudy"
15250,2.97872340425532,"Melbourne Cricket Ground",59.2,75.31,51.4,0,0,161,161,"Partially cloudy"
15251,3.36,"Adelaide Oval",58.3,64.53,46.4,0,0,149,149,"Partially cloudy"
15252,3.31481481481481,"Docklands Stadium",63.6,64.36,51.4,0,0,196,196,"Partially cloudy"
15253,3.08928571428571,"Melbourne Cricket Ground",63.3,63.98,50.9,0.001,0.001,187,187,"Rain, Partially cloudy"
15254,3.32,"Perth Stadium",95.3,17.43,44.2,0,0,150,150,"Clear"
15255,3.075,"Kardinia Park",57.5,55.72,41.8,0,0,299,299,"Partially cloudy"
15256,2.74074074074074,"Docklands Stadium",66.4,50.9,47.7,0,0,297,297,"Overcast"
15257,3.45454545454545,"Docklands Stadium",67,50.89,48.2,0,0,292,292,"Partially cloudy"
15258,3.61363636363636,"Perth Stadium",96.4,26.74,56.8,0,0,130,130,"Partially cloudy"
15259,2.44444444444444,"Sydney Cricket Ground",62.3,47.7,42.2,0,0,55,55,"Clear"
15260,3.67307692307692,"Adelaide Oval",58.6,79.05,52.2,0,0,2,2,"Clear"
15261,2.77551020408163,"Melbourne Cricket Ground",68.5,49.77,49,0,0,314,314,"Partially cloudy"
15262,3.10909090909091,"Docklands Stadium",68.9,45.39,46.9,0,0,332,332,"Partially cloudy"
15263,4.21818181818182,"The Gabba",73.2,56.06,56.6,0,0,120,120,"Partially cloudy"
15264,3.26666666666667,"Melbourne Cricket Ground",58.3,80.01,52.2,0,0,191,191,"Overcast"
15265,2.74509803921569,"Sydney Showground Stadium",62.1,59.95,48,0,0,251,251,"Partially cloudy"
15266,3.03703703703704,"Docklands Stadium",60.2,68.98,50,0,0,177,177,"Partially cloudy"
15267,3.20289855072464,"Carrara Stadium",70,28.71,36,0,0,270,270,"Clear"
15268,3.58823529411765,"Adelaide Oval",57.6,65.51,46.1,0,0,153,153,"Partially cloudy"
15269,3.33898305084746,"Docklands Stadium",58,86.66,54,0,0,174,174,"Overcast"
15270,3.04166666666667,"Perth Stadium",77.9,40.58,52.1,0,0,121,121,"Clear"
15271,3.21276595744681,"Docklands Stadium",60.5,65.98,49.1,0,0,198,198,"Partially cloudy"
15272,2.20833333333333,"Melbourne Cricket Ground",60.1,67.3,49.3,0,0,184,184,"Partially cloudy"
15273,2.21621621621622,"Adelaide Oval",55.3,88.34,51.9,0,0,117,117,"Partially cloudy"
15274,2.79545454545455,"Carrara Stadium",73.2,36.33,44.9,0,0,97,97,"Partially cloudy"
15275,3.10526315789474,"Docklands Stadium",58.4,54.12,41.9,0,0,304,304,"Overcast"
15276,2.89130434782609,"Docklands Stadium",57.8,59.53,43.7,0,0,242,242,"Overcast"
15277,3.23076923076923,"Docklands Stadium",55.7,62.5,43,0,0,308,308,"Partially cloudy"
15278,3.18,"Sydney Cricket Ground",58.7,73.75,50.3,0,0,82,82,"Partially cloudy"
15279,3.96153846153846,"Docklands Stadium",60.8,69.63,50.9,0,0,267,267,"Overcast"
15280,3.66666666666667,"The Gabba",76.7,28.41,41.5,0,0,313,313,"Clear"
15281,3.71428571428571,"Perth Stadium",83.8,14.37,30.2,0,0,100,100,"Clear"
15282,3.11111111111111,"Melbourne Cricket Ground",50.5,82.07,45.3,0,0,168,168,"Clear"
15283,3.39622641509434,"Melbourne Cricket Ground",65.9,52.58,48.1,0,0,22,22,"Clear"
15284,3.14285714285714,"The Gabba",62.8,85.27,58.3,0,0,167,167,"Partially cloudy"
15285,2.775,"Kardinia Park",58.6,64.62,46.7,0,0,353,353,"Clear"
15286,3.125,"Sydney Showground Stadium",61.9,75.57,54.1,0,0,17,17,"Clear"
15287,3.225,"Melbourne Cricket Ground",67.2,49.48,47.6,0,0,352,352,"Clear"
15288,4.08163265306122,"Melbourne Cricket Ground",68,49.91,48.6,0,0,2,2,"Overcast"
15289,2.76,"Perth Stadium",87.9,35.24,57,0,0,180,180,"Clear"
15290,3.21739130434783,"Sydney Cricket Ground",57,58.88,42.7,0,0,228,228,"Partially cloudy"
15291,2.98,"Docklands Stadium",53.7,76.83,46.6,0,0,204,204,"Clear"
15292,2.85365853658537,"Melbourne Cricket Ground",55.1,74.2,47,0,0,210,210,"Partially cloudy"
15293,2.76363636363636,"Carrara Stadium",71.7,24.81,33.8,0,0,251,251,"Clear"
15294,3.27659574468085,"Docklands Stadium",50.5,92.92,48.5,0,0,221,221,"Clear"
15295,4.34883720930233,"Perth Stadium",75.9,30.18,42.4,0,0,119,119,"Clear"
15296,3.65,"Docklands Stadium",53.4,75.17,45.8,0,0,37,37,"Clear"
15297,4.30612244897959,"Melbourne Cricket Ground",55.1,73.75,46.9,0,0,210,210,"Partially cloudy"
15298,3.03448275862069,"Adelaide Oval",59,77.56,52,0,0,237,237,"Partially cloudy"
15299,2.64583333333333,"Adelaide Oval",54.9,87.97,51.4,0,0,348,348,"Partially cloudy"
15300,3.30434782608696,"Kardinia Park",58.4,71.61,49.3,0,0,201,201,"Partially cloudy"
15301,3.29787234042553,"Sydney Showground Stadium",60.1,82.29,54.7,0,0,284,284,"Partially cloudy"
15302,3,"Docklands Stadium",50.1,97,49.3,0,0,190,190,"Clear"
15303,2.84,"The Gabba",69.4,65.9,57.5,0,0,102,102,"Partially cloudy"
15304,2.89130434782609,"Perth Stadium",84.3,58.72,68.3,0,0,240,240,"Partially cloudy"
15305,3.82758620689655,"Melbourne Cricket Ground",62.4,51.11,44.1,0,0,21,21,"Partially cloudy"
15306,3.57894736842105,"Adelaide Oval",54.1,67.21,43.5,0,0,256,256,"Partially cloudy"
15307,2.61702127659574,"Sydney Cricket Ground",58.7,47.68,38.9,0,0,311,311,"Clear"
15308,3.15217391304348,"Docklands Stadium",54.1,53.72,37.7,0,0,317,317,"Partially cloudy"
15309,3.125,"Carrara Stadium",66.1,50.79,47.4,0,0,18,18,"Clear"
15310,2.40425531914894,"Melbourne Cricket Ground",48.7,69.32,39.1,0,0,296,296,"Overcast"
15311,3.17777777777778,"Kardinia Park",53.7,87.79,50.2,0.28,0.28,192,192,"Rain, Overcast"
15312,2.64583333333333,"Perth Stadium",72.9,58.52,57.5,0,0,218,218,"Clear"
15313,2.91489361702128,"Adelaide Oval",46.5,62.82,34.6,0,0,38,38,"Clear"
15314,2.3448275862069,"Melbourne Cricket Ground",53.3,70.54,44,0,0,12,12,"Overcast"
15315,3.36363636363636,"The Gabba",66.8,54.25,49.7,0,0,66,66,"Partially cloudy"
15316,3.61904761904762,"Docklands Stadium",51.7,93.07,49.7,0,0,244,244,"Overcast"
15317,3.47368421052632,"Melbourne Cricket Ground",54,62,41.3,0,0,227,227,"Overcast"
15318,3.65116279069767,"Melbourne Cricket Ground",47,97.72,46.4,0,0,183,183,"Overcast"
15319,3.67272727272727,"Docklands Stadium",52.8,69.57,43.1,0,0,1,1,"Clear"
15320,2.90740740740741,"Docklands Stadium",55.9,60.76,42.5,0,0,259,259,"Partially cloudy"
15321,3.15686274509804,"Adelaide Oval",52.8,60.04,39.3,0,0,248,248,"Partially cloudy"
15322,3.16326530612245,"Carrara Stadium",63.8,85.53,59.4,0,0,342,342,"Overcast"
15323,3.36538461538462,"Sydney Showground Stadium",58.3,42.91,35.9,0,0,300,300,"Clear"
15324,3.96610169491525,"Melbourne Cricket Ground",56.6,56.3,41.2,0,0,291,291,"Partially cloudy"
15325,3.53846153846154,"Docklands Stadium",54.9,61.71,42,0,0,261,261,"Partially cloudy"
15326,3.35185185185185,"Perth Stadium",89.7,23.67,47.8,0,0,90,90,"Overcast"
15327,2.36538461538462,"Sydney Cricket Ground",67.4,65.88,55.6,0,0,29,29,"Partially cloudy"
15328,3.1,"Melbourne Cricket Ground",53.9,51.17,36.3,0,0,350,350,"Overcast"
15329,3.40816326530612,"The Gabba",71.4,82.71,65.9,0,0,9,9,"Partially cloudy"
15330,3.02272727272727,"Adelaide Oval",52.5,71.54,43.6,0,0,243,243,"Clear"
15331,3.91304347826087,"Docklands Stadium",50,67.21,39.5,0,0,269,269,"Partially cloudy"
15332,2.73584905660377,"Melbourne Cricket Ground",50,67.21,39.5,0,0,269,269,"Partially cloudy"
15333,2.96078431372549,"Docklands Stadium",55.8,68.5,45.6,0,0,239,239,"Partially cloudy"
15334,3.53846153846154,"Docklands Stadium",56.1,71.76,47.1,0,0,0,0,"Rain, Overcast"
15335,3.07843137254902,"Perth Stadium",87.4,19.91,41.3,0,0,120,120,"Clear"
15336,3.36666666666667,"Adelaide Oval",46.2,87.82,42.8,0,0,132,132,"Partially cloudy"
15337,3,"Docklands Stadium",46.9,76.76,40,0,0,294,294,"Clear"
15338,3.24489795918367,"Melbourne Cricket Ground",57.9,42.7,35.3,0,0,352,352,"Clear"
15339,3.71428571428571,"Melbourne Cricket Ground",57.5,45.01,36.3,0,0,351,351,"Partially cloudy"
15340,2.42372881355932,"Carrara Stadium",53.2,73.14,44.8,0,0,40,40,"Clear"
15341,2.45,"Sydney Showground Stadium",53.4,69.13,43.5,0,0,207,207,"Clear"
15342,3.05555555555556,"Melbourne Cricket Ground",55.4,43.83,33.8,0,0,360,360,"Clear"
15343,4.06122448979592,"Docklands Stadium",56.1,45.83,35.5,0,0,353,353,"Partially cloudy"
15344,2.1875,"Perth Stadium",82.7,10.12,20.8,0,0,170,170,"Clear"
15345,2.92727272727273,"Docklands Stadium",49.7,75.61,42.3,0,0,309,309,"Overcast"
15346,3.70588235294118,"Melbourne Cricket Ground",54.9,47.44,35.3,0,0,312,312,"Partially cloudy"
15347,2.48333333333333,"Sydney Cricket Ground",64.1,23.78,26.4,0,0,210,210,"Clear"
15348,3.26,"Docklands Stadium",54.6,49.54,36.1,0,0,346,346,"Overcast"
15349,3.25454545454545,"The Gabba",55.8,74.82,48,0,0,90,90,"Clear"
15350,3.60377358490566,"Kardinia Park",50.8,66.25,39.9,0,0,351,351,"Partially cloudy"
15351,2.85245901639344,"Docklands Stadium",57.3,47.17,37.3,0,0,359,359,"Clear"
15352,2.91666666666667,"Perth Stadium",84.2,30.66,50,0,0,270,270,"Clear"
15353,2.71428571428571,"Adelaide Oval",59,38.99,34.1,0,0,12,12,"Clear"
15354,3.46938775510204,"Docklands Stadium",56.7,68.01,46.3,0,0,359,359,"Partially cloudy"
15355,3.8695652173913,"Melbourne Cricket Ground",63.9,50.81,45.4,0,0,1,1,"Overcast"
15356,3.7843137254902,"Kardinia Park",64.2,48.67,44.5,0,0,7,7,"Partially cloudy"
15357,3.12765957446809,"Sydney Showground Stadium",66.8,38.48,40.7,0,0,38,38,"Overcast"
15358,2.47916666666667,"Carrara Stadium",62.9,93.25,60.9,0,0,12,12,"Partially cloudy"
15359,3,"Adelaide Oval",50.6,95.23,49.3,0,0,347,347,"Partially cloudy"
15360,2.92682926829268,"Docklands Stadium",56.4,47.45,36.7,0,0,309,309,"Partially cloudy"
15361,2.70731707317073,"Docklands Stadium",53.1,59.28,39.2,0,0,0,0,"Rain, Overcast"
15362,3.375,"Perth Stadium",84.3,20.33,39.3,0,0,80,80,"Clear"
15363,2.98181818181818,"Melbourne Cricket Ground",51.3,84.71,46.8,0,0,346,346,"Overcast"
15364,3.63157894736842,"Melbourne Cricket Ground",54.7,66.32,43.6,0,0,360,360,"Clear"
15365,3.60344827586207,"The Gabba",73.6,55.66,56.8,0,0,17,17,"Partially cloudy"
15366,3.2962962962963,"Adelaide Oval",59.4,45.05,38,0,0,347,347,"Partially cloudy"
15367,3.06521739130435,"Sydney Cricket Ground",56.4,39.5,32.1,0,0,4,4,"Clear"
15368,3.05555555555556,"Docklands Stadium",57,59.48,43,0,0,359,359,"Clear"
15369,3.50909090909091,"Docklands Stadium",61.8,41.4,38.1,0,0,1,1,"Clear"
15370,3.46296296296296,"Melbourne Cricket Ground",62.6,37.61,36.3,0,0,1,1,"Clear"
15371,3.68852459016393,"Perth Stadium",82.2,13.31,27,0,0,190,190,"Clear"
15372,3.20967741935484,"Docklands Stadium",63.4,34.12,34.6,0,0,360,360,"Clear"
15373,2.52,"Melbourne Cricket Ground",52.3,68.63,42.3,0,0,278,278,"Partially cloudy"
15374,3.48,"Carrara Stadium",71.8,45.8,49.8,0,0,39,39,"Clear"
15375,2.74418604651163,"Adelaide Oval",48.5,69.87,39.2,0,0,230,230,"Partially cloudy"
15376,3.49090909090909,"Sydney Showground Stadium",72.2,21.6,30.8,0,0,332,332,"Partially cloudy"
15377,3.24528301886792,"Melbourne Cricket Ground",46.6,86.23,42.7,0,0,264,264,"Partially cloudy"
15378,3.35294117647059,"Docklands Stadium",55.3,48.41,36.2,0,0,287,287,"Partially cloudy"
15379,2.92727272727273,"Melbourne Cricket Ground",57.2,47.12,37.2,0,0,284,284,"Overcast"
15380,3.32,"Perth Stadium",78.6,14.97,27,0,0,120,120,"Clear"
15381,3.37777777777778,"Melbourne Cricket Ground",55.1,49.65,36.7,0,0,360,360,"Partially cloudy"
15382,3.70212765957447,"Melbourne Cricket Ground",55.5,49.01,36.6,0,0,264,264,"Partially cloudy"
15383,3.33333333333333,"Kardinia Park",53,58.12,38.6,0,0,284,284,"Partially cloudy"
15384,2.64705882352941,"Sydney Showground Stadium",61.2,40.2,36.8,0,0,272,272,"Partially cloudy"
15385,3.16326530612245,"Docklands Stadium",46.4,73.22,38.3,0,0,286,286,"Partially cloudy"
15386,2.66071428571429,"Carrara Stadium",64.7,68.82,54.2,0,0,338,338,"Clear"
15387,2.73170731707317,"Docklands Stadium",51.4,64.81,39.9,0,0,192,192,"Overcast"
15388,3.75,"Perth Stadium",93.2,6.82,19.4,0,0,60,60,"Clear"
15389,3.18,"Adelaide Oval",51.6,54.74,35.9,0,0,203,203,"Partially cloudy"
15390,3.47368421052632,"Adelaide Oval",54.4,56.33,39.2,0,0,147,147,"Clear"
15391,3.41509433962264,"Kardinia Park",58.4,52.68,41.2,0,0,215,215,"Clear"
15392,3.66666666666667,"Melbourne Cricket Ground",58.3,52.37,41,0,0,193,193,"Partially cloudy"
15393,2.69230769230769,"Perth Stadium",85.8,7.31,15.6,0,0,180,180,"Partially cloudy"
15394,3.8448275862069,"Docklands Stadium",49.8,64.08,38.1,0,0,177,177,"Clear"
15395,2.98076923076923,"Sydney Cricket Ground",60.2,67.61,49.4,0,0,277,277,"Partially cloudy"
15396,3.38775510204082,"The Gabba",63,90.5,60.2,0,0,355,355,"Overcast"
15397,3.32608695652174,"Melbourne Cricket Ground",56.9,56.39,41.5,0,0,233,233,"Partially cloudy"
15398,3.33870967741935,"Docklands Stadium",57.2,57.84,42.5,0,0,259,259,"Partially cloudy"
15399,3.26086956521739,"Melbourne Cricket Ground",56.7,82.26,51.4,0,0,221,221,"Overcast"
15400,2.53333333333333,"Melbourne Cricket Ground",52.1,65.12,40.7,0,0,198,198,"Clear"
15401,2.44186046511628,"Sydney Cricket Ground",58,82.13,52.6,0,0,204,204,"Partially cloudy"
15402,3.04081632653061,"Perth Stadium",80.1,45.59,57.2,0,0,218,218,"Clear"
15403,3.55102040816327,"Melbourne Cricket Ground",67.2,33.64,37.6,0,0,10,10,"Clear"
15404,2.45098039215686,"Melbourne Cricket Ground",44.4,73.83,36.6,0,0,269,269,"Partially cloudy"
15405,3.725,"Melbourne Cricket Ground",57.2,64.04,45.2,0,0,152,152,"Overcast"
15406,2.91525423728814,"Perth Stadium",89.6,19.67,42.8,0,0,90,90,"Clear"
15407,3.17021276595745,"Perth Stadium",85.8,48.9,64.4,0,0,280,280,"Clear"
15408,3.1,"Docklands Stadium",72.1,79.85,65.6,0,0,217,217,"Partially cloudy"
15409,2.56862745098039,"Melbourne Cricket Ground",76.6,65.49,64.2,0,0,127,127,"Clear"
15410,2.73584905660377,"Melbourne Cricket Ground",79.6,49.71,59.2,0,0,15,15,"Clear"
15411,2.83333333333333,"Adelaide Oval",71.9,64.08,59.1,0,0,240,240,"Overcast"
15412,2.4406779661017,"Docklands Stadium",69.6,75.8,61.6,0,0,200,200,"Overcast"
15413,3.18367346938776,"The Gabba",79,83.45,73.5,0,0,11,11,"Clear"
15414,3.58695652173913,"Docklands Stadium",82,39.71,55.1,0,0,1,1,"Partially cloudy"
